village_code,village_name_marathi,village_name_english,taluka_name_marathi,taluka_name_english,Marginal,Small,Semi-medium,Medium,Large,Marginal_count,Small_count,Semi-medium_count,Medium_count,Large_count
2707000800749800,दापोरी खु.,Dapori Khu.,तिवसा,Tivasa,95.05000000000003,149.0,40.23,0.0,0.0,152,109,17,0,0
2707000800749900,जावरा,Javara,तिवसा,Tivasa,141.9899999999999,297.47,150.13,57.39,0.0,211,218,57,11,0
2707000800750100,वरुडा,Varuda,तिवसा,Tivasa,102.62999999999997,181.5700000000001,60.629999999999995,123.99,100.28,162,128,26,17,8
2707000800750300,सातरगाव,Sataragava,तिवसा,Tivasa,164.93551800000006,466.8199999999998,193.48999999999998,416.49,211.26999999999998,306,347,75,53,12
2707000800750400,करजगाव,Karajagava,तिवसा,Tivasa,82.38000000000002,160.7199999999999,66.92999999999999,101.34,0.0,126,120,24,15,0
2707000800750500,फत्‍तेपूर शि.,Phat{}Tepura Shi.,तिवसा,Tivasa,14.516462000000002,45.67999999999999,18.779999999999998,24.240000000000002,0.0,40,31,8,4,0
2707000800750600,गोदरी,Godari,तिवसा,Tivasa,128.31999999999996,138.54999999999995,31.039999999999996,15.43,25.67,188,103,14,3,2
2707000800750700,काटसुर,Katasura,तिवसा,Tivasa,50.38999999999999,109.52,53.68,8.83,0.0,70,80,21,2,0
2707000800750800,ईसापुर,Isapura,तिवसा,Tivasa,110.18,183.52,38.30000000000001,0.0,0.0,160,134,15,0,0
2707000800750900,ममदापुर,Mamadapura,तिवसा,Tivasa,44.51749999999997,107.09999999999997,20.55,4.7,0.0,90,76,8,1,0
2707000800751000,सुलतानपुर,Sulatanapura,तिवसा,Tivasa,32.31,45.24000000000001,27.470000000000002,14.4,0.0,55,31,10,3,0
2707000800751100,वणी,Vani,तिवसा,Tivasa,83.57,185.57000000000002,40.35999999999999,43.199999999999996,12.31,114,137,15,8,1
2707000800751201,तिवसा भाग १,Tivasa Bhaga 1,तिवसा,Tivasa,123.15394700000013,178.49000000000004,35.699999999999996,50.089999999999996,11.69,1414,128,15,8,1
2707000800751202,तिवसा भाग 2,Tivasa Bhaga 2,तिवसा,Tivasa,231.2917910000002,563.7099999999994,212.40000000000003,92.50000000000001,79.13999999999999,863,415,84,19,3
2707000800751203,तिवसा भाग 3,Tivasa Bhaga 3,तिवसा,Tivasa,59.82546500000007,129.57,41.33,5.38,0.0,670,94,16,1,0
2707000800751204,तिवसा भाग 4,Tivasa Bhaga 4,तिवसा,Tivasa,99.80665099999966,209.75679999999994,58.27000000000001,8.559999999999999,0.0,1610,154,25,2,0
2707000800751300,तळेगाव ठाकुर,Talegava Thakura,तिवसा,Tivasa,254.59744999999978,451.14999999999986,201.13000000000008,74.14,0.0,492,326,78,15,0
2707000800751400,सुरवाडी बु.,Suravadi Bu.,तिवसा,Tivasa,5.875667,7.91,0.0,0.0,0.0,123,6,0,0,0
2707000800751500,सुरवाडी खु.,Suravadi Khu.,तिवसा,Tivasa,104.26995799999989,166.77999999999994,38.86,10.17,0.0,902,124,15,2,0
2707000800751600,चांदुर ढोरे,Chamdura Dhore,तिवसा,Tivasa,115.98969,149.7299999999999,61.449999999999996,0.0,0.0,207,116,24,0,0
2707000800751700,ठाणाठुणी,Thanathuni,तिवसा,Tivasa,76.63999999999997,170.56999999999996,47.68000000000001,16.78,0.0,110,125,20,3,0
2707000800751800,भारवाडी,Bharavadi,तिवसा,Tivasa,62.230000000000004,125.42999999999999,57.81,8.8,0.0,98,93,23,2,0
2707000800751900,वरखेड,Varakheda,तिवसा,Tivasa,152.29933600000012,309.75999999999993,138.66000000000005,14.56,0.0,293,222,51,3,0
2707000800752000,उंबरखेड,Umbarakheda,तिवसा,Tivasa,75.23000000000006,159.54999999999995,60.87,45.33,0.0,109,120,23,8,0
2707000800752100,तारखेड,Tarakheda,तिवसा,Tivasa,91.75,134.40999999999994,41.940000000000005,13.7,0.0,144,97,16,3,0
2707000800752200,निंभोरा दे,Nimbhora De,तिवसा,Tivasa,324.11000000000035,643.6400000000001,195.9300000000001,35.5,0.0,467,479,77,8,0
2707000800752300,डेहणी,Dehani,तिवसा,Tivasa,132.3000000000001,248.30000000000015,93.7,8.85,0.0,198,185,37,2,0
2707000800752500,भांबोरा,Bhambora,तिवसा,Tivasa,118.24000000000007,260.67,104.18999999999998,34.449999999999996,10.29,193,194,45,7,1
2707000800752600,अमदाबाद,Amadabada,तिवसा,Tivasa,85.85000000000001,135.88000000000002,19.25,5.33,0.0,120,102,8,1,0
2707000800752700,भारसवाडी,Bharasavadi,तिवसा,Tivasa,90.94470000000003,163.07999999999998,48.84,0.0,0.0,138,123,19,0,0
2707000800752800,धामंत्री,Dhamamtri,तिवसा,Tivasa,71.00000000000001,204.67000000000002,73.45000000000002,37.54,0.0,114,153,29,8,0
2707000800752900,आखतवाडा,Akhatavada,तिवसा,Tivasa,117.46000000000002,299.68000000000006,113.02,63.349999999999994,10.14,188,218,43,11,1
2707000800753100,वाठोडा खु.,Vathoda Khu.,तिवसा,Tivasa,108.6352,138.60999999999993,18.009999999999998,4.35,0.0,192,103,8,1,0
2707000800753200,शेंदुरजना खु.,Shemdurajana Khu.,तिवसा,Tivasa,85.39999999999996,186.39000000000007,67.17999999999999,6.84,0.0,163,136,27,1,0
2707000800753300,पालवाडी,Palavadi,तिवसा,Tivasa,57.61,149.62999999999994,66.14000000000001,28.159999999999997,0.0,96,114,26,5,0
2707000800753400,कवाडगव्‍हाण,Kavadagav{}Hana,तिवसा,Tivasa,82.69557899999998,145.03000000000003,64.56000000000003,27.810000000000002,0.0,129,109,26,5,0
2707000800753500,जैतापुर उजाड,Jaitapura Ujada,तिवसा,Tivasa,13.93,34.269999999999996,20.11,18.65,0.0,25,23,7,3,0
2707000800753600,मुर्तिजापुर,Murtijapura,तिवसा,Tivasa,52.79362600000002,160.97000000000008,89.97,57.559999999999995,0.0,134,117,37,10,0
2707000800753700,तरोडा,Taroda,तिवसा,Tivasa,47.64949300000001,103.36000000000003,25.5,23.89,11.59,110,73,10,3,1
2707000800753900,कोडण्यपुर,Kodanyapura,तिवसा,Tivasa,114.94,252.99999999999997,124.82,37.09,0.0,192,189,48,6,0
2707000800754000,वंडली,Vamdali,तिवसा,Tivasa,68.30000000000003,162.51999999999998,64.65,9.89,40.2,94,118,25,2,2
2707000800754100,जहागिरपुर,Jahagirapura,तिवसा,Tivasa,54.359999999999985,111.13999999999999,36.1,4.31,0.0,86,83,14,1,0
2707000800754200,हुसेनपुर,Husenapura,तिवसा,Tivasa,48.32,87.80000000000004,51.059999999999995,4.8,0.0,72,60,22,1,0
2707000800754300,चेनुष्टा,Chenushta,तिवसा,Tivasa,118.28999999999998,213.4300000000001,104.85000000000001,17.240000000000002,0.0,176,152,40,4,0
2707000800754400,मार्डा,Marda,तिवसा,Tivasa,231.40193000000008,297.7099999999998,103.99000000000001,42.47,0.0,442,226,39,9,0
2707000800754600,वऱ्हा,Varha,तिवसा,Tivasa,358.579393,849.5200000000012,289.84,170.07999999999996,44.519999999999996,739,609,110,27,4
2707000800754800,धोत्रा,Dhotra,तिवसा,Tivasa,85.71818599999997,296.46999999999986,124.42000000000003,124.73999999999997,81.69,178,218,45,19,6
2707000800754900,माळेगांव,Malegamva,तिवसा,Tivasa,114.33000000000007,409.4100000000005,248.6200000000001,130.98000000000002,325.62,151,285,94,20,19
2707000800755000,विरगव्हाण,Viragavhana,तिवसा,Tivasa,101.72000000000007,349.6700000000005,180.29999999999995,117.16,57.019999999999996,143,249,71,20,3
2707000800755200,मार्डी,Mardi,तिवसा,Tivasa,213.30999999999997,547.1700000000005,325.5300000000001,632.44,199.13000000000002,390,389,119,84,16
2707000800755300,चिखली,Chikhali,तिवसा,Tivasa,28.66,67.94,98.32999999999998,248.64999999999995,33.260000000000005,39,47,35,35,3
2707000800755400,दिवानखेड,Divanakheda,तिवसा,Tivasa,12.530000000000001,86.74999999999997,39.4,151.02,95.24000000000001,18,62,15,20,6
2707000800755700,घोटा,Ghota,तिवसा,Tivasa,131.91000000000005,180.86,35.31,39.86,63.59,198,137,14,5,5
2707000800756100,बोर्डा,Borda,तिवसा,Tivasa,179.85249000000002,397.51000000000005,150.17,52.010000000000005,0.0,323,285,58,10,0
2707000800756200,शिंदवाडी,Shimdavadi,तिवसा,Tivasa,61.62,90.05000000000001,23.71,11.899999999999999,0.0,97,66,10,2,0
2707000800756300,धारवाडा,Dharavada,तिवसा,Tivasa,33.041062000000046,39.767875000000004,35.870000000000005,17.03,0.0,244,27,13,4,0
2707000800756400,दुर्गवाडा,Durgavada,तिवसा,Tivasa,46.849999999999994,63.28,35.44,4.47,0.0,81,48,14,1,0
2707000800756500,आलवाडा,Alavada,तिवसा,Tivasa,52.72000000000002,92.56999999999998,51.83,13.29,13.56,92,67,20,3,1
2707000800756701,कुऱ्हा भाग 1,Kurha Bhaga 1,तिवसा,Tivasa,119.36037899999997,282.00000000000006,89.39,55.74000000000001,123.72,557,204,32,10,8
2707000800756800,मसदी,Masadi,तिवसा,Tivasa,56.20999999999998,107.89000000000001,29.23,18.06,11.84,85,76,11,4,1
2707000800757400,भिवापुर,Bhivapura,तिवसा,Tivasa,137.0300000000001,354.86999999999966,128.27999999999997,69.63,326.79999999999995,202,264,51,13,8
2707000800757500,वांढोणा,Vamdhona,तिवसा,Tivasa,48.980000000000004,146.04000000000008,87.21000000000002,95.57000000000001,35.64,81,105,34,13,3
2707000800757600,अलीपुर उ,Alipura U,तिवसा,Tivasa,18.12,46.900000000000006,15.799999999999999,15.07,0.0,27,34,6,3,0
2707000800757700,दादुर्णी (उजाड),Dadurni (Ujada),तिवसा,Tivasa,57.13000000000003,113.55999999999996,23.27,16.720000000000002,0.0,98,84,9,4,0
2707000800757800,बंसापुर [उजाड],Bamsapura [Ujada],तिवसा,Tivasa,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2707000800757900,करीमाबाद [उजाड],Karimabada [Ujada],तिवसा,Tivasa,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2707000800758000,अंबिकापुर उजाड,Ambikapura Ujada,तिवसा,Tivasa,18.660000000000004,61.970000000000006,40.1,42.540000000000006,0.0,30,46,15,7,0
2707000800758100,रहीमाबाद उ,Rahimabada U,तिवसा,Tivasa,38.879999999999995,85.08,34.190000000000005,18.73,0.0,51,62,12,4,0
2707000800758200,वागदा उ,Vagada U,तिवसा,Tivasa,26.340000000000007,77.99000000000001,34.43000000000001,22.22,10.83,36,56,14,4,1
2707000800758300,गव्हाबाळापुर,Gavhabalapura,तिवसा,Tivasa,35.59999999999999,147.37000000000006,60.379999999999995,72.06,0.0,52,100,22,11,0
2707000800758400,जावरा उ,Javara U,तिवसा,Tivasa,75.09000000000003,230.28000000000003,102.85999999999999,8.64,51.33,99,163,38,2,3
2707000800758500,बाळापुर उ,Balapura U,तिवसा,Tivasa,22.580000000000002,46.38999999999999,28.630000000000003,19.490000000000002,0.0,33,33,11,4,0
2707000800758600,रणबाजपुर उ,Ranabajapura U,तिवसा,Tivasa,34.339999999999996,68.47,27.549999999999997,4.05,0.0,49,51,10,1,0
2707000800758700,दहीगाव धा.उ.,Dahigava Dha.U.,तिवसा,Tivasa,27.98,113.19999999999999,45.209999999999994,30.39,0.0,39,80,17,6,0
2707000800758800,चकतापुर उ,Chakatapura U,तिवसा,Tivasa,31.359999999999992,91.22999999999996,36.72,4.57,66.86,42,68,15,1,5
2707000800758900,अदमपूर,Adamapura,तिवसा,Tivasa,26.77999999999999,59.919999999999995,22.11,0.0,0.0,36,43,9,0,0
2707000800759000,जामठी उ,Jamathi U,तिवसा,Tivasa,60.589999999999996,139.54000000000005,81.19000000000001,35.879999999999995,192.06999999999996,139,99,30,7,9
2707000800759100,विष्णोरा उ,Vishnora U,तिवसा,Tivasa,8.05,29.02,8.59,19.580000000000002,28.189999999999998,13,20,4,3,2
2707000800759200,जगदीशपुर,Jagadishapura,तिवसा,Tivasa,17.68,51.09,21.01,0.0,0.0,26,37,8,0,0
2707000800759300,विंचोरी उ,Vimchori U,तिवसा,Tivasa,243.5400000000002,617.98,252.98999999999998,134.57,117.0,354,457,99,24,7
2707000800759400,सुजातपुर उ,Sujatapura U,तिवसा,Tivasa,12.190000000000001,48.13000000000001,40.50999999999999,236.67000000000004,22.07,17,36,16,32,2
2707000800759500,वडुरा उ,Vadura U,तिवसा,Tivasa,90.10000000000002,172.21999999999997,53.24,21.759999999999998,0.0,194,125,21,3,0
2707000800759600,देगाव उ,Degava U,तिवसा,Tivasa,27.349999999999998,48.96,14.6,14.01,0.0,40,35,5,2,0
2707000800759700,कोळवन[उजाड],Kolavana[Ujada],तिवसा,Tivasa,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2707000900759400,सार्सी,Sarsi,तिवसा,Tivasa,114.88640000000005,350.49999999999983,117.41000000000003,19.53,11.24,175,257,48,3,1
2707000900757600,शिराळा भाग १,Shirala Bhaga 1,अमरावती,Amaravati,279.5730340000003,528.4499999999995,302.8100000000001,195.13000000000002,20.28,435,380,120,35,2
2707000900757600,शिराळा भाग 2,Shirala Bhaga 2,अमरावती,Amaravati,41.1789,103.71999999999997,45.96,30.34,0.0,107,76,16,6,0
2707000900757600,शिराळा भाग 3,Shirala Bhaga 3,अमरावती,Amaravati,315.23773000000017,521.4600000000002,277.5799999999999,155.06999999999996,0.0,745,367,110,30,0
2707000900757700,ब्राम्हणवाडा भगत,Bramhanavada Bhagata,अमरावती,Amaravati,118.65030000000002,166.06250000000006,97.53,110.53999999999999,22.73,198,122,37,19,2
2707000900757800,अंतोरा,Amtora,अमरावती,Amaravati,211.35,284.34999999999997,106.82000000000002,86.85,13.54,322,207,44,16,1
2707000900757900,सांवगा,Samvaga,अमरावती,Amaravati,70.44000000000003,172.58999999999995,78.21000000000001,14.33,0.0,103,121,32,3,0
2707000900758000,औरंगपुर,Auramgapura,अमरावती,Amaravati,9.84,35.13000000000001,9.759999999999998,4.4,0.0,12,25,4,1,0
2707000900758100,यावली,Yavali,अमरावती,Amaravati,313.34628599999945,647.6350000000002,209.26,57.85000000000001,0.0,720,477,84,10,0
2707000900758200,देवरी,Devari,अमरावती,Amaravati,67.30999999999999,148.23999999999998,29.909999999999997,16.740000000000002,0.0,109,109,12,3,0
2707000900758300,देवरा,Devara,अमरावती,Amaravati,76.792,94.97000000000004,42.459999999999994,24.85,0.0,202,70,17,4,0
2707000900758400,फाजलापुर,Phajalapura,अमरावती,Amaravati,75.81999999999998,94.23000000000002,40.760000000000005,4.04,0.0,112,67,16,1,0
2707000900758500,पर्वतापुर,Parvatapura,अमरावती,Amaravati,57.78000000000002,48.399999999999984,79.28999999999999,17.55,0.0,87,35,30,4,0
2707000900758600,पुसदा,Pusada,अमरावती,Amaravati,356.52000000000044,575.6400000000004,311.70000000000005,184.42,98.89,512,431,121,32,7
2707000900758600,पुसदा भाग 2,Pusada Bhaga 2,अमरावती,Amaravati,220.90486500000003,338.98999999999995,208.05999999999995,95.55000000000003,51.160000000000004,557,252,78,17,4
2707000900758700,रोहणनखेडा,Rohananakheda,अमरावती,Amaravati,106.89999999999999,150.8,51.489999999999995,25.419999999999998,0.0,153,113,21,5,0
2707000900758800,दोनद,Donada,अमरावती,Amaravati,36.49999999999999,61.269999999999996,35.33,0.0,0.0,53,43,13,0,0
2707000900759000,नांदुरा पिंगळाई,Namdura Pimgalai,अमरावती,Amaravati,184.85500000000005,425.4550000000001,244.61000000000007,96.25999999999999,0.0,287,299,92,19,0
2707000900759200,धानोरा कोकाटे,Dhanora Kokate,अमरावती,Amaravati,66.86000000000003,219.49999999999997,109.98,49.980000000000004,30.99,97,155,44,8,1
2707000900759300,जामडोल,Jamadola,अमरावती,Amaravati,33.67,101.74999999999997,37.75,26.74,13.85,49,75,16,5,1
2707000900759500,दस्तापुर,Dastapura,अमरावती,Amaravati,29.840000000000003,65.10000000000001,57.129999999999995,17.81,0.0,45,45,21,3,0
2707000900759600,ब्राम्‍हणवाडा गोवींदपुर,Bram{}Hanavada Govimdapura,अमरावती,Amaravati,87.18120000000002,290.4399999999999,144.93000000000004,99.36,0.0,123,213,56,16,0
2707000900759700,वरधी,Varadhi,अमरावती,Amaravati,17.358661000000016,122.63999999999997,60.56999999999999,56.6,0.0,78,87,24,10,0
2707000900759800,करजगाव,Karajagava,अमरावती,Amaravati,116.53999999999999,164.59000000000003,82.28999999999998,106.18000000000002,0.0,169,121,31,17,0
2707000900759900,चिंचखेड,Chimchakheda,अमरावती,Amaravati,83.21000000000002,183.82000000000005,119.5,41.52,0.0,136,134,46,8,0
2707000900760000,केकतपुर,Kekatapura,अमरावती,Amaravati,213.06000000000012,699.0600000000002,359.74000000000007,207.13,89.16000000000001,324,498,142,38,4
2707000900760100,डवरगाव,Davaragava,अमरावती,Amaravati,152.43224799999973,334.28999999999974,155.92999999999992,91.72000000000001,10.43,521,235,60,16,1
2707000900760200,नरसिंगपुर,Narasimgapura,अमरावती,Amaravati,8.14,25.860000000000003,10.61,8.469999999999999,0.0,19,19,5,2,0
2707000900760400,नांदुरा लष्‍करपूर,Namdura Lash{}Karapura,अमरावती,Amaravati,129.37500000000003,219.575,88.21,40.03,0.0,190,159,34,6,0
2707000900760600,भगवानपुर,Bhagavanapura,अमरावती,Amaravati,17.290000000000003,45.580000000000005,31.979999999999997,4.25,0.0,26,32,13,1,0
2707000900760800,विठ्ठलपुर,Viththalapura,अमरावती,Amaravati,2.22,7.78,3.24,12.030000000000001,0.0,6,6,1,2,0
2707000900760900,सालोरा खु.,Salora Khu.,अमरावती,Amaravati,111.81219999999999,147.2647,42.379999999999995,6.04,0.0,245,110,16,1,0
2707000900761000,माहुली जंहॉगीर,Mahuli JamhaॉGira,अमरावती,Amaravati,274.3819429999996,359.56000000000006,118.09999999999997,21.92,0.0,1466,267,45,5,0
2707000900761100,वाघोली,Vagholi,अमरावती,Amaravati,134.78801499999994,363.28810000000067,233.82000000000005,97.50000000000001,55.91,240,260,90,18,4
2707000900761200,डिगरगव्हाण,Digaragavhana,अमरावती,Amaravati,98.51797700000004,271.6105100000001,166.03,62.05,0.0,500,195,64,11,0
2707000900761300,कापुसतळणी,Kapusatalani,अमरावती,Amaravati,108.02395500000002,319.2061999999998,172.37000000000003,61.16,14.64,169,229,64,13,1
2707000900761500,तुकापुर,Tukapura,अमरावती,Amaravati,41.81000000000012,66.26,28.169999999999998,4.37,0.0,217,45,10,1,0
2707000900761600,काठोरा खु.,Kathora Khu.,अमरावती,Amaravati,77.95460000000001,144.49540000000007,35.3,18.51,0.0,134,103,15,3,0
2707000900761900,उकळी,Ukali,अमरावती,Amaravati,33.13999999999999,81.26999999999998,69.18,31.49,10.25,51,59,28,6,1
2707000900762000,धामना,Dhamana,अमरावती,Amaravati,3.29,7.62,24.049999999999997,52.28999999999999,17.61,6,5,10,8,1
2707000900762400,पिंपळविहीर,Pimpalavihira,अमरावती,Amaravati,90.67657299999922,271.71269999999987,261.08000000000004,213.3,33.33,381,187,97,35,3
2707000900762500,सावर्डी,Savardi,अमरावती,Amaravati,49.36870000000002,192.98000000000016,232.73000000000002,224.34000000000006,68.49000000000001,190,131,90,39,4
2707000900762600,नारायणपुर,Narayanapura,अमरावती,Amaravati,36.42871700000007,123.09000000000003,77.44999999999999,72.18999999999998,0.0,123,86,30,13,0
2707000900762700,अमन्नापुर,Amannapura,अमरावती,Amaravati,37.226588999999976,57.03,23.756,22.27,0.0,469,43,9,5,0
2707000900762900,अंगोळा,Amgola,अमरावती,Amaravati,96.45999999999994,103.71000000000002,27.049999999999997,15.33,0.0,145,78,12,3,0
2707000900763100,प्रिंप्री(56),Primpri(56),अमरावती,Amaravati,98.67009500000005,74.58,28.489999999999995,6.2,0.0,610,54,12,1,0
2707000900763200,टाकळी जहॉ.,Takali Jahaॉ.,अमरावती,Amaravati,103.27000000000005,131.37,98.43999999999998,58.399999999999984,0.0,200,98,40,12,0
2707000900763300,वाडकी,Vadaki,अमरावती,Amaravati,46.265000000000015,83.2,62.93500000000001,12.18,0.0,75,58,26,2,0
2707000900763400,देगांव,Degamva,अमरावती,Amaravati,42.979522,95.85930000000002,72.61,112.76999999999998,0.0,537,68,26,19,0
2707000900763500,रुस्तमपुर,Rustamapura,अमरावती,Amaravati,3.3400000000000003,12.130000000000003,7.99,0.0,0.0,6,8,3,0,0
2707000900763600,नेमतापुर,Nematapura,अमरावती,Amaravati,14.23,26.82,9.62,0.0,0.0,17,21,4,0,0
2707000900763700,नांदगाव पेठ भाग १,Namdagava Petha Bhaga 1,अमरावती,Amaravati,309.6905839999993,510.11799999999965,215.496,56.949999999999996,0.0,3185,372,85,11,0
2707000900763700,नांदगाव पेठ भाग 2,Namdagava Petha Bhaga 2,अमरावती,Amaravati,246.11081600000307,457.0692950000005,229.4300000000001,66.496616,10.8,2116,332,93,14,1
2707000900763900,शेवती जहॉगीर,Shevati JahaॉGira,अमरावती,Amaravati,158.2517549999998,475.3100000000005,276.4300000000001,132.29,44.07,418,338,109,22,3
2707000900764000,शहापुर,Shahapura,अमरावती,Amaravati,12.483786,72.93,78.23440000000001,69.64269999999999,10.13,26,50,29,11,1
2707000900764100,जळका,Jalaka,अमरावती,Amaravati,64.47769999999998,307.86000000000007,209.29000000000002,439.7199999999999,123.84,110,209,81,58,10
2707000900764200,नया अकोला,Naya Akola,अमरावती,Amaravati,155.08789599999997,386.481,210.44,124.90999999999998,0.0,285,289,83,22,0
2707000900764300,नांदुरा बु,Namdura Bu,अमरावती,Amaravati,205.02000000000018,307.88400000000024,135.40599999999998,92.12000000000002,24.89,369,222,53,16,2
2707000900764400,थुगांव,Thugamva,अमरावती,Amaravati,123.94000000000005,124.14999999999998,55.78999999999999,24.58,0.0,212,91,21,5,0
2707000900764500,टेंभा,Tembha,अमरावती,Amaravati,111.7,170.26,113.70000000000002,56.17999999999999,0.0,163,122,45,9,0
2707000900764600,खानापुर,Khanapura,अमरावती,Amaravati,257.2600000000005,350.7899999999997,100.10999999999997,34.69,0.0,404,260,38,6,0
2707000900764700,सालोरा बु.,Salora Bu.,अमरावती,Amaravati,56.900000000000006,109.86999999999998,47.89,0.0,0.0,104,79,21,0,0
2707000900764800,गोपालपुर,Gopalapura,अमरावती,Amaravati,112.06040000000004,107.90999999999998,50.94999999999999,18.77,0.0,189,81,20,3,0
2707000900764900,आमला,Amala,अमरावती,Amaravati,90.6303,86.8957,67.72,55.06399999999999,10.46,141,65,26,10,1
2707000900765000,वलगाव,Valagava,अमरावती,Amaravati,268.723605,396.25000000000006,263.53000000000003,134.49000000000004,25.04,1843,282,97,24,2
2707000900765100,ओझरखेडा,Ojharakheda,अमरावती,Amaravati,112.19000000000005,172.36,88.84000000000003,39.74999999999999,14.64,155,116,34,8,1
2707000900765200,वरवाड,Varavada,अमरावती,Amaravati,49.12702300000015,46.992858000000005,17.93,0.0,0.0,820,31,7,0,0
2707000900765300,कांमुजा,Kammuja,अमरावती,Amaravati,168.98096500000068,249.01500000000016,57.800000000000004,24.160000000000004,0.0,454,180,23,4,0
2707000900765400,कुड सर्जापुर,Kuda Sarjapura,अमरावती,Amaravati,108.12070000000023,150.55000000000007,131.16,68.78000000000002,0.0,542,111,49,13,0
2707000900765500,वनारसी,Vanarasi,अमरावती,Amaravati,159.25500000000008,234.28499999999997,113.48999999999998,60.13000000000001,23.03,293,167,44,11,1
2707000900765600,सुलतानपुर,Sulatanapura,अमरावती,Amaravati,24.56347000000006,31.099431,16.4,11.29,0.0,933,22,7,2,0
2707000900765700,रेवसा,Revasa,अमरावती,Amaravati,397.8397789999924,305.90329799999995,143.94434300000003,32.64,22.55,11342,227,57,5,1
2707000900765900,कठोरा बु.,Kathora Bu.,अमरावती,Amaravati,406.8457260000167,220.25082500000016,102.626542,31.68831,202.0,11286,155,41,7,1
2707000900766000,रामगांव,Ramagamva,अमरावती,Amaravati,117.21768700000013,156.55999999999992,67.04999999999998,45.959999999999994,0.0,592,117,25,8,0
2707000900766100,चांगापुर,Chamgapura,अमरावती,Amaravati,95.47310600000002,121.04499999999999,46.41999999999999,20.43,0.0,2766,83,19,4,0
2707000900766200,सुकळी,Sukali,अमरावती,Amaravati,192.2718860000007,291.34811400000024,115.78,26.560000000000002,0.0,714,212,45,5,0
2707000900766300,रसुलपुर,Rasulapura,अमरावती,Amaravati,13.910000000000002,27.63,5.51,0.0,0.0,21,20,2,0,0
2707000900766300,रसुलपुर(88),Rasulapura(88),अमरावती,Amaravati,54.129999999999995,102.37999999999997,43.57,37.17,0.0,83,73,18,7,0
2707000900766500,बोरगाव,Boragava,अमरावती,Amaravati,90.79764699999943,100.99705600000003,36.18500000000001,27.198558,0.0,662,72,15,5,0
2707000900766700,वडगाव,Vadagava,अमरावती,Amaravati,147.94243999999944,179.67500000000015,67.96000000000001,11.86,0.0,1381,129,26,2,0
2707000900766800,राजुरा,Rajura,अमरावती,Amaravati,146.50417099999942,46.99389600000001,33.5,70.37,69.69,6227,33,13,9,3
2707000900766900,मासोद,Masoda,अमरावती,Amaravati,171.33659299999775,208.63775099999995,192.68999999999997,92.32000000000001,12.34,2709,150,72,16,1
2707000900767000,परसोडा,Parasoda,अमरावती,Amaravati,73.94036000000013,158.72000000000006,96.47,70.27999999999999,11.93,364,115,36,14,1
2707000900767100,सुलतानपुर(96),Sulatanapura(96),अमरावती,Amaravati,40.77020000000002,91.67999999999992,36.18,4.81,51.59,65,68,14,1,2
2707000900767200,पिंपळखुटा,Pimpalakhuta,अमरावती,Amaravati,84.31260000000003,201.95999999999992,135.45000000000005,191.98,220.5,129,151,50,34,7
2707000900767300,बोडना,Bodana,अमरावती,Amaravati,81.89000000000006,229.3500000000001,95.81,81.80000000000001,273.79,116,165,37,14,20
2707000900767400,घातखेडा,Ghatakheda,अमरावती,Amaravati,29.369999999999987,94.19,66.35,50.669999999999995,120.06,49,72,24,11,2
2707000900767500,इंदला,Imdala,अमरावती,Amaravati,53.558473000000326,59.54000000000001,34.010000000000005,33.84,166.29999999999995,1040,41,13,5,11
2707000900767600,पोहरा,Pohara,अमरावती,Amaravati,45.77978900000001,87.70999999999995,22.52,150.39999999999998,647.3700000000001,139,66,9,19,35
2707000900767700,माळेगाव मा.,Malegava Ma.,अमरावती,Amaravati,16.5,51.64000000000001,37.15,0.0,0.0,27,37,15,0,0
2707000900768000,रायपुर,Rayapura,अमरावती,Amaravati,99.54000000000003,132.32000000000002,52.23,36.89,10.09,140,98,21,7,1
2707000900768100,मोरंगणा,Moramgana,अमरावती,Amaravati,54.51097499999987,69.48,63.500000000000014,35.68,0.0,1054,48,23,7,0
2707000900768200,मलकापुर(55),Malakapura(55),अमरावती,Amaravati,27.49999999999999,32.24,20.289999999999996,4.75,0.0,47,24,8,1,0
2707000900768200,मलकापुर,Malakapura,अमरावती,Amaravati,28.989161999999993,88.46000000000002,31.069999999999993,13.95,0.0,70,62,12,2,0
2707000900768300,लोणटेक,Lonateka,अमरावती,Amaravati,150.93632199999684,144.35792600000005,86.34224200000003,51.03,69.89,4956,98,34,8,4
2707000900768400,चांदुर,Chamdura,अमरावती,Amaravati,101.29855399999997,165.82,77.22,56.980000000000004,11.51,361,116,29,11,1
2707000900768700,काट आमला,Kata Amala,अमरावती,Amaravati,129.53000000000006,221.38999999999996,143.62,46.33,10.66,195,163,52,8,1
2707000900768800,बहिलोलपुर,Bahilolapura,अमरावती,Amaravati,61.01,132.72999999999996,66.30000000000001,5.13,0.0,88,99,28,1,0
2707000900768900,वडद,Vadada,अमरावती,Amaravati,111.60839799999938,74.36596900000004,62.46,64.13,400.16999999999996,2947,53,24,9,19
2707000900769000,अलीयाबाद,Aliyabada,अमरावती,Amaravati,42.4031850000007,20.294900000000002,16.3589,4.0,11.29,1897,15,7,1,1
